,Precio,Metros Cuadrados,Habitaciones,Baños,Parqueadero,Estrato,Localidad,Barrio,Contacto,Robo_Personas,Homicidios
344,380000000,60,1.0,1,,6, Usaquén,Santa Bárbara Occidental,3205686944,5376,29
345,1075000000,195,3.0,4,,5, Suba,Hacienda Casablanca,0,7567,43
346,520000000,90,3.0,4,,4, Suba,Urbanización Parques De La Colina,0,7567,43
347,1050000000,176,3.0,3,,6, Suba,Miraval,0,7567,43
348,138000000,30,1.0,1,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
349,580000000,103,3.0,2,,5, Suba,Niza Norte - Ocales De Niza,0,7567,43
350,310000000,67,3.0,2,,4, Suba,La Victoria Norte,0,7567,43
351,1800000000,1200,3.0,4,,6, Suba,Niza Norte - Ocales De Niza,0,7567,43
352,128000000,47,2.0,1,,2, Suba,Niza Norte - Ocales De Niza,0,7567,43
353,123000000,43,2.0,1,,2, Suba,Niza Norte - Ocales De Niza,0,7567,43
354,750000000,350,10.0,5,,3, Engativá,Los Cerezos,0,8151,32
355,180000000,45,2.0,1,,3, Engativá,Santa María Del Lago,0,8151,32
356,600000000,144,2.0,4,,3, Engativá,Tisquesusa,0,8151,32
357,380000000,112,3.0,1,,3, Engativá,El Minuto De Dios,0,8151,32
358,180000000,62,3.0,2,,2, Suba,Niza Norte - Ocales De Niza,0,7567,43
359,140000000,51,3.0,1,No,2, Suba,Nueva Tibabuyes - La Esmeralda,0,7567,43
360,580000000,137,4.0,2,,3, Suba,El Pesebre,0,7567,43
361,480000000,90,3.0,2,,5, Suba,Canódromo,0,7567,43
362,395000000,70,2.0,2,,4, Engativá,Ciudad Mónaco,0,8151,32
363,350000000,86,4.0,3,,5, Suba,Puente Largo Sector I Y II,3214107749,7567,43
364,145000000,53,3.0,1,,3, Suba,Urbanización Puerto Sol,0,7567,43
365,320000000,60,2.0,2,,5, Usaquén,El Contador,0,5376,29
366,187000000,30,1.0,1,,4, Usaquén,Nuevo Country,0,5376,29
367,650000000,288,4.0,5,,3, Suba,Costa Azul I Etapa,0,7567,43
368,240000000,60,3.0,2,,3, Engativá,Urbanización Florencia,0,8151,32
369,890000000,810,10.0,5,,3, Engativá,Los Cerezos,3214107749,8151,32
370,700000000,346,3.0,4,,5, Suba,Urbanización Bosque De La Colina,0,7567,43
371,600000000,186,4.0,4,,4, Suba,Villa Del Prado,3214107749,7567,43
372,950000000,250,10.0,5,,5, Suba,La Alhambra Sector Sur,0,7567,43
373,325000000,82,3.0,2,,4, Suba,Campo Hermoso,0,7567,43
374,450000000,108,4.0,3,,5, Suba,Prado Veraniego Sur,0,7567,43
375,150000000,44,3.0,1,,3, Suba,Conjunto Residencial Tayazal,0,7567,43
376,145000000,57,3.0,1,,3, Suba,Bellomonte Suba,3214107749,7567,43
377,358000000,180,5.0,3,,3, Engativá,Rincón De San Ignacio,0,8151,32
378,5500000000,586,6.0,7,,5, Suba,Subata,0,7567,43
379,710000000,123,3.0,4,,5, Suba,El Batán,0,7567,43
380,170000000,50,3.0,1,Si,3, Engativá,Bosques De Granada,3102667217,8151,32
381,140000000,58,4.0,1,,2, Suba,La Toscana,0,7567,43
382,395000000,66,3.0,0,,4, Usaquén,Acacias Usaquén,3212163945,5376,29
383,179000000,54,3.0,2,,3, Suba,Arcabuco,0,7567,43
385,2500000000,223,4.0,6,,5, Suba,San José De Bavaria,0,7567,43
386,160000000,70,3.0,2,,3, Engativá,El Dorado Industrial - Santa Isabel,0,8151,32
387,160000000,45,3.0,1,,3, Suba,Tuna Baja,0,7567,43
388,372000000,81,3.0,2,,4, Usaquén,Los Cedros,0,5376,29
389,391700000,54,1.0,2,,5, Suba,El Batán,15800461,7567,43
390,435000000,105,3.0,2,,4, Suba,Urbanización Áticos Del Norte,0,7567,43
391,347000000,77,2.0,2,,4, Suba,La Victoria Norte,15800461,7567,43
392,1500000000,250,3.0,4,,5, Usaquén,El Contador,0,5376,29
393,205000000,66,3.0,2,,3, Engativá,El Dorado Industrial - Santa Isabel,3202022776,8151,32
394,3200000000,405,5.0,5,,5, Suba,Iragua,0,7567,43
395,600000000,115,4.0,4,,4, Suba,Urbanización Bosque De Los Lagartos,0,7567,43
396,215000000,86,3.0,2,,2, Suba,Puerta Del Sol,3125841156,7567,43
397,1280000000,222,3.0,4,,6, Suba,Casablanca Suba - Valparaíso,0,7567,43
398,295000000,140,3.0,2,Si,3, Suba,Gilmar,0,7567,43
399,180000000,47,2.0,2,Si,3, Engativá,La Granja II,0,8151,32
400,160000000,55,3.0,1,No,3, Engativá,Bochica IV Etapa,3184043947,8151,32
401,155000000,63,3.0,1,No,3, Suba,Tuna Baja Las Mercedes,0,7567,43
402,350000000,87,3.0,3,,3, Suba,Rincón Del Carmel,3105509836,7567,43
403,260000000,63,3.0,2,Si,4, Suba,Urbanización La Chocita,0,7567,43
404,360000000,154,5.0,2,No,3, Suba,Costa Rica,3118268949,7567,43
405,185000000,60,3.0,2,,3, Suba,Los Pinos,0,7567,43
406,300000000,72,4.0,3,Si,3, Suba,Costa Azul I Etapa,0,7567,43
407,257990000,8000,,0,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
408,290000000,198,6.0,3,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
409,370000000,90,3.0,4,,5, Suba,Malibu,0,7567,43
410,210000000,63,3.0,1,No,3, Engativá,Florencia II Sector,0,8151,32
411,358000000,116,3.0,3,,4, Suba,San Carlos De Suba,0,7567,43
412,400000000,25,3.0,3,No,2, Suba,La Gaitana,0,7567,43
413,250000000,160,3.0,2,,4, Suba,Java II Sector 2,0,7567,43
414,285000000,90,3.0,2,,5, Suba,Alto De La Toma,0,7567,43
415,222000000,57,4.0,2,Si,3, Suba,Urbanización San Pedro,0,7567,43
416,198400000,59,3.0,2,Si,3, Engativá,Quirigua Central,0,8151,32
417,285000000,108,2.0,4,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
418,285000000,108,2.0,4,,3, Suba,Niza Norte - Ocales De Niza,3142450143,7567,43
419,365000000,80,3.0,2,,4, Suba,Niza Norte - Ocales De Niza,0,7567,43
420,355000000,77,3.0,3,,5, Suba,Canódromo - Urbanización Atabanza,0,7567,43
421,165000000,66,3.0,3,Si,2, Suba,La Estrella II,0,7567,43
422,365000000,216,6.0,3,Si,2, Suba,Aures II,0,7567,43
423,550000000,95,3.0,3,,4, Usaquén,Acacias Usaquén,0,5376,29
424,840000000,142,4.0,4,,4, Suba,Canódromo,0,7567,43
425,960000000,232,3.0,3,,5, Suba,Prado Veraniego Norte - Urbanización Vivaral,0,7567,43
426,250000000,124,4.0,2,Si,2, Suba,Lisboa,0,7567,43
427,325000000,76,3.0,2,Si,3, Engativá,Villas Del Madrigal,0,8151,32
428,1400000000,420,5.0,4,,6, Suba,Niza Norte - Ocales De Niza,3123636753,7567,43
429,420000000,62,2.0,2,Si,4, Suba,Hacienda Casablanca,3208824438,7567,43
430,230000000,60,3.0,2,Si,3, Suba,Urbanización San Diego,0,7567,43
431,295000000,76,3.0,2,Si,3, Suba,Los Arreboles,0,7567,43
432,290000000,75,3.0,2,,4, Suba,Niza Norte - Ocales De Niza,0,7567,43
433,650000000,250,10.0,6,,2, Suba,Bilbao I Sector,0,7567,43
434,460000000,234,8.0,6,,4, Suba,Nueva Zelanda,0,7567,43
435,250000000,61,3.0,2,,3, Engativá,Santa Rosita,13613355,8151,32
436,208000000,59,3.0,1,,3, Suba,Suba Urbano,13138889832,7567,43
437,2600000000,420,4.0,6,,6, Suba,San José De Bavaria,0,7567,43
438,410000000,84,3.0,2,,4, Engativá,Ciudad Mónaco,0,8151,32
439,360000000,74,4.0,2,,3, Engativá,Bolivia Oriental II Etapa,3208899956,8151,32
441,360000000,84,4.0,2,Si,3, Engativá,Los Cerezos,0,8151,32
442,335000000,65,2.0,2,Si,3, Suba,Urbanización Nueva Alsacia,0,7567,43
443,299000000,83,3.0,2,No,3, Suba,La Floresta,0,7567,43
444,395000000,84,3.0,2,Si,4, Engativá,Ciudadela Colsubsidio,3204739286,8151,32
445,750000000,220,5.0,3,,4, Suba,Niza Norte - Ocales De Niza,0,7567,43
446,430000000,63,3.0,2,,4, Suba,Potosí Sector I,0,7567,43
447,240000000,70,2.0,2,,4, Suba,Mirandela,16242469,7567,43
448,335000000,89,3.0,3,,4, Suba,Calabria,0,7567,43
449,645000000,94,3.0,2,,5, Suba,Colpatria Santa Helena II Sector,0,7567,43
450,1080000000,277,3.0,5,,6, Suba,Urbanización Pontevedra Sector I,0,7567,43
451,1400000000,311,3.0,2,,3, Suba,San José Del Prado,0,7567,43
452,945000000,170,3.0,4,,6, Suba,Urbanización Kyra,16242469,7567,43
453,170000000,25,1.0,1,,4, Suba,Ciudad Jardín Norte - Portal De La Colina,0,7567,43
454,914300000,138,3.0,3,,5, Suba,Canódromo,0,7567,43
455,350000000,70,3.0,2,,5, Suba,Urbanización Nueva Alsacia,0,7567,43
456,440000000,103,3.0,2,,4, Suba,Bosque De Gratamira,0,7567,43
457,245000000,59,2.0,2,,4, Suba,Niza Norte - Ocales De Niza,0,7567,43
458,240000000,56,3.0,2,,3, Engativá,Santa Rosita,3106291837,8151,32
459,75000000,90,4.0,2,No,2, Suba,Ciudad Hunza - El Jordán,0,7567,43
460,260000000,58,3.0,2,,3, Suba,Urbanización Bosque De Los Lagartos,3053692910,7567,43
461,480000000,87,1.0,2,Si,4, Usaquén,Los Cedros,0,5376,29
462,337000000,79,3.0,3,Si,5, Suba,Colpatria Santa Helena II Sector,3113581871,7567,43
463,423500000,99,3.0,3,Si,5, Usaquén,El Contador,0,5376,29
464,340000000,82,3.0,2,Si,4, Suba,Campo Hermoso,0,7567,43
465,448000000,94,3.0,2,Si,4, Usaquén,Los Cedros,0,5376,29
466,300000000,42,1.0,2,Si,4, Usaquén,Acacias Usaquén,3113581871,5376,29
467,330000000,45,1.0,1,Si,4, Usaquén,Acacias Usaquén,3113581871,5376,29
468,505000000,70,2.0,2,Si,4, Usaquén,Acacias Usaquén,0,5376,29
469,520000000,70,2.0,2,Si,4, Usaquén,Acacias Usaquén,0,5376,29
470,320000000,45,1.0,1,Si,4, Usaquén,Acacias Usaquén,3113581871,5376,29
471,549900000,94,3.0,3,Si,4, Usaquén,Los Cedros,3113581871,5376,29
472,467000000,99,3.0,2,Si,5, Suba,Canódromo,0,7567,43
473,769000000,133,3.0,4,Si,5, Suba,Campos De Silencio,0,7567,43
474,494000000,87,3.0,2,Si,4, Suba,Campos De Silencio,0,7567,43
475,339900000,69,2.0,2,Si,4, Usaquén,Acacias Usaquén,3113581871,5376,29
476,690000000,161,3.0,3,Si,4, Usaquén,El Contador,0,5376,29
477,347000000,77,2.0,2,,4, Suba,La Victoria Norte,0,7567,43
478,399900000,49,1.0,2,,5, Suba,El Batán,0,7567,43
479,600000000,110,,4,,5, Usaquén,El Contador,0,5376,29
480,380000000,90,4.0,2,Si,3, Usaquén,San Antonio Noroccidental,0,5376,29
481,545000000,214,5.0,3,,4, Suba,Villa Olga,3146539556,7567,43
482,650000000,131,3.0,4,,5, Suba,Niza Norte - Ocales De Niza,3133561424,7567,43
483,170000000,63,3.0,2,No,3, Suba,Urbanización La Fontana,0,7567,43
484,158000000,58,3.0,2,No,3, Engativá,El Cortijo,0,8151,32
485,135000000,40,2.0,1,No,3, Suba,Prados De Suba,0,7567,43
486,279000000,82,4.0,2,Si,3, Engativá,Ciudadela Colsubsidio,0,8151,32
487,1200000000,282,3.0,4,,5, Suba,Niza Suba - Urbanización La Arboleda De Suba,0,7567,43
488,190000000,60,3.0,2,No,3, Suba,Balcones De Suba,0,7567,43
489,778664000,118,3.0,3,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
490,170000000,47,3.0,1,No,3, Engativá,Bochica - Urbanización Alejandría,0,8151,32
491,450000000,300,10.0,5,No,2, Suba,El Pino - Valverde De La Vera,0,7567,43
492,350000000,100,4.0,3,Si,3, Engativá,Zarzamora,0,8151,32
493,150000000,43,2.0,1,Si,3, Suba,Agrupación El Rincón,0,7567,43
494,19980000,330,3.0,4,Si,3, Suba,El Pesebre,3106982620,7567,43
495,320000000,67,3.0,2,,4, Suba,Gilmar II,16192370,7567,43
496,510000000,95,3.0,3,,4, Suba,Urbanización Bosque De Los Lagartos,0,7567,43
497,465000000,120,8.0,3,,3, Engativá,Florencia 2,0,8151,32
498,480000000,100,3.0,2,,4, Suba,Gilmar,0,7567,43
499,230000000,62,3.0,2,,3, Engativá,Zarzamora,3125042420,8151,32
500,440000000,107,3.0,3,Si,4, Usaquén,Canapro,0,5376,29
501,155000000,45,2.0,1,,3, Suba,Arboleda De Suba,3145894723,7567,43
502,230000000,96,3.0,2,Si,3, Engativá,París Gaitán,0,8151,32
503,335000000,100,5.0,3,Si,3, Suba,Urbanización San Diego,0,7567,43
504,110000000,36,2.0,1,No,2, Suba,Santa Cecilia II,0,7567,43
505,260000000,63,3.0,2,Si,4, Suba,Urbanización La Chocita,0,7567,43
506,130000000,39,2.0,1,No,3, Suba,Parques Del Campo,0,7567,43
507,280000000,82,3.0,2,No,3, Engativá,Ciudadela Colsubsidio 4 Sector,0,8151,32
508,199000000,52,3.0,2,,3, Suba,Sauces De Suba,3153514543,7567,43
509,295000000,210,6.0,3,Si,3, Suba,Villa Elisa,3125591278,7567,43
510,68000000,105,3.0,1,Si,2, Suba,El Pesebre,3107148550,7567,43
511,580000000,157,4.0,3,Si,4, Suba,Quintas Reservadas,0,7567,43
512,750000000,183,3.0,3,,4, Usaquén,Las Margaritas,0,5376,29
513,380000000,88,3.0,2,,4, Suba,El Pino - Urbanización Altamira,0,7567,43
514,757000000,140,3.0,2,,5, Usaquén,Pinar De La Calleja,0,5376,29
515,1500000000,250,3.0,4,,6, Suba,El Poa,3107858032,7567,43
516,420000000,190,9.0,4,,3, Engativá,Quirigua Agrupación 1,0,8151,32
517,65000000,1000,1.0,1,Si,2, Suba,La Floresta,0,7567,43
518,145000000,55,3.0,1,No,3, Suba,Urbanización Balcón De Suba,0,7567,43
519,140000000,44,3.0,1,Si,3, Suba,Camino Verde Etapa I,0,7567,43
520,335000000,76,2.0,2,,3, Suba,La Victoria Oriental,0,7567,43
521,370000000,69,3.0,2,,4, Suba,El Edén,0,7567,43
522,150000000,45,2.0,1,No,3, Suba,Salitre III Sector,0,7567,43
523,285000000,156,4.0,0,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
524,775000000,96,2.0,3,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
525,560000000,145,5.0,2,Si,3, Suba,Nueva Zelanda,0,7567,43
526,235000000,514,7.0,3,Si,2, Suba,Berlín IV Sector,0,7567,43
527,170000000,46,3.0,1,No,3, Suba,San Carlos De Suba,0,7567,43
528,185000000,52,3.0,2,,3, Suba,Niza Norte - Ocales De Niza,3102405824,7567,43
529,360000000,60,2.0,2,,4, Usaquén,Cedro Bolívar II Sector,0,5376,29
530,375000000,62,2.0,2,,5, Suba,El Batán,0,7567,43
531,280000000,73,3.0,2,,3, Engativá,La Soledad Norte,0,8151,32
532,330000000,54,1.0,2,,5, Usaquén,Los Cedros,0,5376,29
533,240000000,62,3.0,2,,4, Engativá,El Dorado Industrial - Santa Isabel,0,8151,32
534,235000000,108,3.0,2,,3, Suba,Refugio De Suba (granjas Popayan),3115916861,7567,43
535,215000000,65,4.0,2,Si,3, Suba,Urbanización La Fontana,0,7567,43
536,210000000,60,3.0,2,Si,3, Suba,Versalles Y Los Cerezos,0,7567,43
537,1560922907,170,3.0,6,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
538,1297158361,266,4.0,5,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
539,597197826,83,1.0,2,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
540,1056062972,248,4.0,7,,3, Suba,Niza Norte - Ocales De Niza,3165222196,7567,43
541,220000000,50,2.0,1,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
542,561769949,113,3.0,3,,3, Suba,Niza Norte - Ocales De Niza,3165222196,7567,43
543,250000000,65,3.0,3,Si,3, Suba,Aures II,0,7567,43
544,420000000,80,5.0,2,Si,3, Engativá,La Almeria,3005867619,8151,32
545,120000000,1400,1.0,1,No,5, Suba,Lisboa,0,7567,43
546,650000000,200,3.0,3,Si,2, Suba,San Antonio,3118765431,7567,43
547,4579399492,553,4.0,4,,6, Suba,Niza Norte - Ocales De Niza,0,7567,43
548,560000000,93,2.0,3,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
549,384000000,91,3.0,2,Si,4, Suba,Tuna Alta - Quinua,0,7567,43
550,975000000,220,4.0,2,Si,6, Suba,Los Portales Del Norte III,0,7567,43
551,260000000,144,5.0,4,No,2, Suba,Aures II,3114969466,7567,43
552,510000000,67,1.0,2,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
553,355000000,180,5.0,4,Si,3, Suba,Gilmar,0,7567,43
554,330000000,93,3.0,2,Si,3, Engativá,Andalucía,0,8151,32
555,400000000,110,3.0,3,Si,4, Suba,Burgos Britalia,3214903675,7567,43
556,228000000,63,3.0,2,No,4, Suba,Urbanización La Chocita,0,7567,43
557,310000000,55,3.0,2,,3, Suba,Nueva Tibabuyes,0,7567,43
558,140000000,52,3.0,1,,3, Suba,Parques Del Campo,15800461,7567,43
559,220000000,51,3.0,1,,4, Suba,Gilmar II,0,7567,43
560,280000000,76,3.0,2,,3, Suba,Britalia - El Tibón Albacete,15800461,7567,43
561,410000000,72,3.0,2,,4, Suba,Hacienda Casablanca,0,7567,43
562,167000000,38,1.0,1,,3, Suba,Urbanización Barandillas De Suba,0,7567,43
563,467000000,99,3.0,2,,5, Suba,El Batán,0,7567,43
564,705000000,280,4.0,3,,4, Usaquén,Magdala I Etapa,0,5376,29
565,250000000,65,3.0,2,,3, Suba,Jaime Bermeo,0,7567,43
566,446000000,118,3.0,3,,5, Usaquén,El Contador,0,5376,29
567,467000000,99,3.0,2,,5, Suba,El Batán,0,7567,43
568,238000000,57,3.0,2,,3, Suba,Urbanización San Pedro,0,7567,43
569,2500000000,240,5.0,6,,6, Usaquén,Pinar De La Calleja,0,5376,29
570,250000000,74,3.0,2,,3, Suba,Urbanización Las Flores,0,7567,43
571,200000000,48,1.0,1,,3, Suba,Urbanización Las Flores,0,7567,43
572,115000000,33,1.0,1,Si,3, Engativá,Bochica II,0,8151,32
573,470000000,237,7.0,5,No,2, Suba,Urbanización Villa Lilia Y El Rosal,0,7567,43
574,179000000,65,3.0,2,,3, Suba,La Palma II,0,7567,43
575,260000000,56,3.0,2,,3, Suba,Sevilla Portales Del Norte,0,7567,43
576,350000000,100,4.0,2,Si,4, Usaquén,Villas De Aranjuez,3118869325,5376,29
577,650000000,272,8.0,3,No,3, Suba,Prado Sur II Etapa,0,7567,43
578,400000000,93,3.0,2,Si,4, Suba,Urbanización Compostela,0,7567,43
579,390000000,320,10.0,8,No,2, Suba,La Esperanza,3204179044,7567,43
580,350000000,63,2.0,2,,4, Usaquén,Los Cedros,3158812261,5376,29
581,248000000,65,3.0,2,,3, Suba,Niza Norte - Ocales De Niza,0,7567,43
582,630000000,371,4.0,3,Si,3, Suba,Urbanización Plaza Baviera,0,7567,43
583,163000000,56,3.0,2,,3, Suba,Vereda Tibabuyes - Fontanar Del Río,3108180527,7567,43
584,149000000,50,3.0,2,Si,2, Suba,Ciudad Hunza,0,7567,43
585,390000000,72,3.0,2,,4, Suba,Niza Norte - Ocales De Niza,3102405824,7567,43
586,915000000,213,5.0,0,,5, Suba,Las Villas,0,7567,43
587,1200000000,330,4.0,4,,5, Suba,La Alhambra Sector Sur,3165222196,7567,43
588,255000000,78,4.0,2,Si,4, Suba,Niza Suba,3012649444,7567,43
589,580000000,103,3.0,3,Si,4, Usaquén,Canapro,0,5376,29
590,185000000,50,3.0,2,No,3, Engativá,Villas De Alcalá - Los Cerezos,0,8151,32
591,485000000,113,3.0,4,Si,5, Suba,Canódromo,0,7567,43
592,1350000000,350,7.0,5,,5, Suba,La Alhambra Sector Sur,0,7567,43
593,390000000,54,1.0,2,,3, Suba,Canódromo,0,7567,43
594,495000000,76,2.0,3,,5, Usaquén,Santa Bárbara Occidental,3158574462,5376,29
595,300000000,84,3.0,2,,4, Usaquén,Las Margaritas,0,5376,29
596,800000000,98,3.0,4,,5, Usaquén,Santa Bárbara Occidental,0,5376,29
597,940000000,117,3.0,3,,5, Usaquén,Santa Bárbara Occidental,0,5376,29
598,410000000,90,3.0,3,,4, Usaquén,Los Caobos,0,5376,29
599,680000000,230,4.0,4,,3, Suba,Prado Pinzon Urbanización Tehorlu,0,7567,43
600,235000000,58,3.0,2,,4, Usaquén,Urbanización Las Orquídeas,0,5376,29
601,570000000,115,3.0,3,,5, Suba,Urbanización Colina Norte II Etapa,0,7567,43
602,1600000000,222,3.0,5,,6, Suba,Hacienda Casablanca,3185324068,7567,43
603,995000000,253,4.0,3,,4, Suba,Prado Sur Sector La Villa,0,7567,43
604,2150000000,273,3.0,5,,6, Suba,Bellomonte Suba,0,7567,43
605,995000000,192,3.0,5,,6, Suba,Almirante Colón,3142007942,7567,43
606,495000000,82,2.0,3,,5, Suba,Puente Largo Sector I Y II,0,7567,43
607,520000000,78,3.0,2,,4, Suba,Mazuren,0,7567,43
608,590000000,104,2.0,3,,5, Usaquén,Nuevo Country,0,5376,29
609,369000000,94,3.0,2,,4, Usaquén,Canapro,0,5376,29
610,1250000000,225,4.0,4,,5, Usaquén,Santa Bárbara Occidental,0,5376,29
611,900000000,307,4.0,2,,5, Suba,Niza Sur,0,7567,43
612,630000000,104,3.0,2,,4, Usaquén,Nuevo Country,0,5376,29
613,1100000000,280,5.0,4,,5, Usaquén,Nuevo Country,3183055639,5376,29
614,490000000,93,3.0,3,,5, Suba,San José Del Prado - Urbanización La Manuelita,0,7567,43
615,1350000000,277,4.0,3,,6, Suba,San Fernandito,3132479270,7567,43
616,560000000,113,3.0,3,,6, Usaquén,La Calleja,0,5376,29
617,420000000,106,3.0,2,,5, Suba,Urbanización Áticos Del Norte,0,7567,43
618,580000000,172,4.0,2,,5, Suba,El Refugio De La Colina II,0,7567,43
619,800000000,241,4.0,4,,5, Suba,El Batán,0,7567,43
620,420000000,100,3.0,2,,4, Usaquén,Los Caobos,3508398844,5376,29
621,186000000,54,3.0,2,,3, Usaquén,Santa Mónica,0,5376,29
622,1020000000,143,3.0,2,,6, Usaquén,La Calleja,0,5376,29
623,640000000,144,3.0,3,,6, Suba,Niza Suba - Cerros De Sotileza,3134593884,7567,43
624,175000000,45,3.0,2,,3, Suba,El Pino - Urbanización Altamira,0,7567,43
625,530000000,106,3.0,2,,4, Usaquén,Acacias Usaquén,0,5376,29
626,660000000,166,4.0,4,,4, Suba,La Campiña II Sector,3153348186,7567,43
627,1200000000,205,3.0,3,,6, Usaquén,Cedro Bolívar II Sector,0,5376,29
628,680000000,200,3.0,3,,5, Suba,Puente Largo III Sector,0,7567,43
629,2950000000,400,3.0,3,,6, Suba,Niza Suba - Villavaduz,0,7567,43
630,470000000,87,3.0,2,,4, Usaquén,Los Cedros,0,5376,29
631,1500000000,261,4.0,5,,6, Suba,Ciudad Jardín Norte - San Andrés,0,7567,43
632,560000000,113,3.0,2,,5, Usaquén,La Calleja,0,5376,29
633,790000000,205,3.0,2,,5, Suba,Niza Sur,3108047940,7567,43
634,370000000,81,3.0,2,,4, Usaquén,Acacias Usaquén,0,5376,29
635,780000000,136,3.0,3,,6, Usaquén,Santa Bárbara Occidental,0,5376,29
636,550000000,147,3.0,0,,4, Suba,El Batán,0,7567,43
637,200000000,65,3.0,2,,4, Suba,Telecom Arrayanes,0,7567,43
638,850000000,121,3.0,3,,5, Usaquén,Pinar De La Calleja,0,5376,29
639,660000000,137,4.0,3,,5, Suba,Urbanización Del Monte,3183055639,7567,43
640,275000000,55,2.0,2,,4, Usaquén,Cedro Bolívar,0,5376,29
641,560000000,90,3.0,2,,5, Suba,Campos De Silencio,0,7567,43
642,700000000,142,5.0,4,,6, Usaquén,Santa Bárbara Occidental,0,5376,29
643,350000000,78,4.0,3,,4, Suba,Rincón De Britalia,3208899956,7567,43
644,180000000,63,3.0,2,,3, Suba,Urbanización Valle Patricia Y Valle Refous,0,7567,43
645,810000000,162,3.0,3,,6, Usaquén,Los Cedros,0,5376,29
646,550000000,94,3.0,3,,4, Suba,San Rafael Norte,0,7567,43
647,485000000,96,3.0,2,,4, Suba,Urbanización Versalles,0,7567,43
648,2300000000,460,4.0,5,,6, Suba,El Tirol,0,7567,43
649,1450000000,1996,4.0,4,,6, Suba,Urbanización Monticello,0,7567,43
650,880000000,200,3.0,5,,5, Suba,Urbanización Piedra Verde,0,7567,43
651,1000000000,245,4.0,4,,5, Usaquén,El Contador,0,5376,29
652,545000000,103,3.0,3,,4, Usaquén,Parques De Lorena,0,5376,29
653,998000000,138,2.0,3,,6, Usaquén,Santa Bárbara Occidental,0,5376,29
654,250000000,55,2.0,1,,3, Usaquén,Estrella Del Norte,0,5376,29
655,1295000000,248,3.0,3,,5, Usaquén,Country Club - Urbanización Quira,0,5376,29
656,290000000,67,3.0,2,,3, Suba,Nueva Escocia,0,7567,43
657,580000000,132,,4,,4, Suba,Urbanización Compostela,0,7567,43
658,890000000,200,3.0,4,,5, Suba,Bosque De Gratamira,3123372511,7567,43
659,160000000,38,2.0,1,,3, Suba,Pinos De Lombardia,0,7567,43
660,320000000,64,3.0,2,,3, Suba,Urbanización Portales Del Norte I,0,7567,43
661,660000000,166,4.0,4,,4, Suba,La Campiña II Sector,0,7567,43
662,450000000,112,3.0,3,,4, Usaquén,Urbanización La Pradera,0,5376,29
663,890000000,157,3.0,3,,5, Suba,Campos De Silencio,3054643322,7567,43
664,910000000,119,1.0,0,,6, Suba,Urbanización Alhambra Sur Oriental,3108174845,7567,43
665,1170000000,182,3.0,3,,5, Usaquén,Pinar De La Calleja,0,5376,29
666,698000000,134,3.0,3,,6, Suba,Niza Suba - Urbanización San Gregorio II Y III,3054643322,7567,43
667,520000000,97,3.0,2,,4, Suba,Urbanización Carimagua II,3124493859,7567,43
668,630000000,172,1.0,0,,6, Suba,Atenas,0,7567,43
669,1200000000,237,3.0,5,,5, Suba,Proyser,0,7567,43
670,295000000,73,3.0,2,Si,3, Suba,La Victoria Norte,3132626413,7567,43
671,387000000,77,3.0,2,Si,5, Suba,Urbanización El Paseo De La Colina,0,7567,43
672,499000000,165,4.0,3,Si,5, Usaquén,El Contador,0,5376,29
673,880000000,172,4.0,3,,5, Usaquén,Torres Del Country,3182431605,5376,29
674,240000000,94,4.0,2,,2, Engativá,Bachue I Y II,0,8151,32
675,500000000,500,3.0,3,Si,3, Suba,El Poa,0,7567,43
676,160000000,60,3.0,1,No,3, Suba,Rincón De Santa Inés Compartir Suba,0,7567,43
677,300000000,90,6.0,3,,2, Suba,Villa Gloria I,0,7567,43
678,300000000,37,4.0,4,Si,3, Engativá,Bachue I Y II,0,8151,32
679,467000000,99,4.0,3,Si,5, Suba,El Batán,0,7567,43
680,460000000,93,3.0,3,Si,4, Suba,Urbanización Versalles,0,7567,43
681,205000000,66,3.0,2,No,3, Engativá,Quirigua Agrupación 1,3203950719,8151,32
